episode,reward,model,reward_mean
219,8.399999999999986,dqn,5.689999999999993
220,3.8999999999999986,dqn,5.689999999999993
221,3.8999999999999986,dqn,5.689999999999994
222,3.8999999999999986,dqn,5.599999999999993
223,3.8999999999999986,dqn,5.509999999999994
224,3.8999999999999986,dqn,5.569999999999994
225,3.8999999999999986,dqn,5.4379999999999935
226,3.8999999999999986,dqn,5.425999999999995
227,8.399999999999986,dqn,5.515999999999995
228,4.1999999999999975,dqn,5.521999999999995
229,3.8999999999999986,dqn,5.521999999999994
230,3.8999999999999986,dqn,5.559999999999994
231,4.099999999999998,dqn,5.601999999999993
232,3.8999999999999986,dqn,5.601999999999995
233,4.4999999999999964,dqn,5.6059999999999945
234,3.8999999999999986,dqn,5.677999999999994
235,3.8999999999999986,dqn,5.677999999999994
236,6.799999999999992,dqn,5.629999999999995
237,3.8999999999999986,dqn,5.623999999999994
238,3.8999999999999986,dqn,5.4439999999999955
239,3.8999999999999986,dqn,5.207999999999995
240,12.899999999999974,dqn,5.387999999999995
241,3.8999999999999986,dqn,5.373999999999994
242,3.8999999999999986,dqn,5.361999999999995
243,3.8999999999999986,dqn,5.271999999999995
244,12.899999999999974,dqn,5.361999999999995
245,3.8999999999999986,dqn,5.219999999999994
246,3.8999999999999986,dqn,5.077999999999996
247,3.8999999999999986,dqn,4.987999999999996
248,3.8999999999999986,dqn,4.987999999999996
249,4.1999999999999975,dqn,4.9039999999999955
250,3.8999999999999986,dqn,4.901999999999996
251,3.8999999999999986,dqn,4.887999999999996
252,3.8999999999999986,dqn,4.869999999999996
253,3.8999999999999986,dqn,4.869999999999996
254,3.8999999999999986,dqn,4.867999999999996
255,3.8999999999999986,dqn,4.859999999999996
256,3.8999999999999986,dqn,4.859999999999996
257,3.8999999999999986,dqn,4.859999999999996
258,3.8999999999999986,dqn,4.817999999999996
259,8.399999999999986,dqn,4.907999999999996
260,3.8999999999999986,dqn,4.907999999999996
261,3.8999999999999986,dqn,4.813999999999996
262,13.79999999999997,dqn,5.011999999999996
263,3.8999999999999986,dqn,4.993999999999995
264,3.8999999999999986,dqn,4.993999999999996
265,12.899999999999974,dqn,5.083999999999995
266,8.399999999999986,dqn,5.083999999999995
267,3.299999999999999,dqn,5.071999999999996
268,3.8999999999999986,dqn,5.071999999999995
269,3.8999999999999986,dqn,4.981999999999996
270,3.8999999999999986,dqn,4.981999999999996
271,12.899999999999974,dqn,5.161999999999995
272,3.8999999999999986,dqn,5.161999999999995
273,3.8999999999999986,dqn,5.161999999999995
274,4.699999999999996,dqn,5.177999999999995
275,17.90000000000001,dqn,5.457999999999995
276,3.8999999999999986,dqn,5.457999999999995
277,3.8999999999999986,dqn,5.367999999999995
278,18.00000000000001,dqn,5.643999999999995
279,22.40000000000006,dqn,6.013999999999998
280,17.90000000000001,dqn,6.293999999999996
281,13.79999999999997,dqn,6.487999999999997
282,3.8999999999999986,dqn,6.487999999999996
283,8.399999999999986,dqn,6.565999999999997
284,8.399999999999986,dqn,6.655999999999995
285,3.8999999999999986,dqn,6.655999999999997
286,8.399999999999986,dqn,6.687999999999996
287,12.899999999999974,dqn,6.867999999999996
288,8.399999999999986,dqn,6.957999999999995
289,12.899999999999974,dqn,7.137999999999995
290,20.800000000000036,dqn,7.295999999999996
291,3.8999999999999986,dqn,7.295999999999997
292,8.399999999999986,dqn,7.385999999999996
293,8.399999999999986,dqn,7.4759999999999955
294,3.8999999999999986,dqn,7.295999999999996
295,8.699999999999985,dqn,7.391999999999996
296,8.399999999999986,dqn,7.481999999999995
297,8.399999999999986,dqn,7.571999999999996
298,9.299999999999983,dqn,7.679999999999994
299,12.899999999999974,dqn,7.853999999999994
300,4.999999999999995,dqn,7.875999999999994
301,8.399999999999986,dqn,7.965999999999995
302,8.399999999999986,dqn,8.055999999999994
303,3.8999999999999986,dqn,8.055999999999994
304,23.10000000000007,dqn,8.439999999999994
305,12.899999999999974,dqn,8.619999999999994
306,12.899999999999974,dqn,8.799999999999994
307,4.1999999999999975,dqn,8.805999999999994
308,8.899999999999984,dqn,8.905999999999995
309,12.899999999999974,dqn,8.995999999999993
310,8.399999999999986,dqn,9.085999999999993
311,37.20000000000022,dqn,9.751999999999999
312,12.899999999999974,dqn,9.733999999999998
313,13.099999999999973,dqn,9.917999999999997
314,9.199999999999983,dqn,10.023999999999997
315,12.899999999999974,dqn,10.023999999999997
316,13.099999999999973,dqn,10.117999999999997
317,54.90000000000042,dqn,11.150000000000004
318,3.8999999999999986,dqn,11.150000000000004
319,50.40000000000037,dqn,12.080000000000014
320,3.8999999999999986,dqn,12.08000000000001
321,17.90000000000001,dqn,12.180000000000014
322,8.399999999999986,dqn,12.270000000000012
323,12.899999999999974,dqn,12.450000000000012
324,14.99999999999997,dqn,12.656000000000013
325,12.899999999999974,dqn,12.55600000000001
326,17.90000000000001,dqn,12.836000000000011
327,12.899999999999974,dqn,13.01600000000001
328,37.10000000000022,dqn,13.398000000000016
329,8.399999999999986,dqn,13.118000000000013
330,4.999999999999995,dqn,12.860000000000014
331,15.79999999999998,dqn,12.900000000000013
332,17.90000000000001,dqn,13.180000000000016
333,12.899999999999974,dqn,13.270000000000014
334,40.90000000000026,dqn,13.920000000000018
335,17.90000000000001,dqn,14.200000000000019
336,8.399999999999986,dqn,14.200000000000019
337,26.90000000000011,dqn,14.480000000000024
338,4.799999999999995,dqn,14.408000000000023
339,12.899999999999974,dqn,14.408000000000023
340,12.899999999999974,dqn,14.250000000000021
341,12.899999999999974,dqn,14.430000000000021
342,8.399999999999986,dqn,14.430000000000021
343,17.90000000000001,dqn,14.62000000000002
344,13.199999999999973,dqn,14.806000000000022
345,40.90000000000026,dqn,15.450000000000024
346,22.800000000000065,dqn,15.738000000000026
347,12.899999999999974,dqn,15.828000000000026
348,12.899999999999974,dqn,15.900000000000027
349,8.399999999999986,dqn,15.810000000000027
350,8.399999999999986,dqn,15.878000000000027
351,40.90000000000026,dqn,16.528000000000034
352,12.899999999999974,dqn,16.618000000000034
353,36.40000000000021,dqn,17.26800000000004
354,22.40000000000006,dqn,17.254000000000033
355,12.899999999999974,dqn,17.254000000000033
356,8.399999999999986,dqn,17.164000000000037
357,12.899999999999974,dqn,17.338000000000036
358,8.399999999999986,dqn,17.32800000000004
359,26.90000000000011,dqn,17.60800000000004
360,8.399999999999986,dqn,17.60800000000004
361,8.399999999999986,dqn,17.032000000000036
362,50.40000000000037,dqn,17.782000000000043
363,12.899999999999974,dqn,17.77800000000004
364,3.8999999999999986,dqn,17.67200000000004
365,12.899999999999974,dqn,17.67200000000004
366,12.899999999999974,dqn,17.668000000000042
367,22.40000000000006,dqn,17.018000000000036
368,17.90000000000001,dqn,17.298000000000037
369,12.899999999999974,dqn,16.548000000000027
370,17.90000000000001,dqn,16.828000000000028
371,55.400000000000425,dqn,17.57800000000004
372,26.90000000000011,dqn,17.94800000000004
373,32.70000000000017,dqn,18.344000000000044
374,12.899999999999974,dqn,18.302000000000042
375,12.899999999999974,dqn,18.302000000000042
376,87.89999999999937,dqn,19.70200000000003
377,68.90000000000022,dqn,20.822000000000035
378,22.40000000000006,dqn,20.528000000000034
379,31.900000000000162,dqn,20.998000000000033
380,32.100000000000165,dqn,21.540000000000042
381,26.90000000000011,dqn,21.762000000000043
382,3.8999999999999986,dqn,21.48200000000004
383,12.899999999999974,dqn,21.482000000000042
384,8.399999999999986,dqn,20.832000000000036
385,12.899999999999974,dqn,20.732000000000035
386,36.50000000000021,dqn,21.294000000000036
387,9.099999999999984,dqn,20.938000000000038
388,24.600000000000076,dqn,21.33400000000004
389,17.90000000000001,dqn,21.43400000000004
390,26.90000000000011,dqn,21.71400000000004
391,26.90000000000011,dqn,21.994000000000046
392,3.8999999999999986,dqn,21.904000000000046
393,18.500000000000018,dqn,21.916000000000043
394,8.399999999999986,dqn,21.820000000000046
395,5.999999999999995,dqn,21.12200000000004
396,17.90000000000001,dqn,21.024000000000036
397,22.600000000000062,dqn,21.218000000000043
398,12.899999999999974,dqn,21.21800000000004
399,124.89999999999772,dqn,23.548
400,59.900000000000475,dqn,24.578000000000003
401,22.40000000000006,dqn,24.208000000000002
402,12.899999999999974,dqn,24.208000000000002
403,54.90000000000042,dqn,24.578000000000007
404,12.899999999999974,dqn,24.388000000000005
405,31.900000000000162,dqn,24.768000000000008
406,6.199999999999994,dqn,24.72400000000001
407,180.8999999999952,dqn,28.08399999999991
408,26.90000000000011,dqn,28.453999999999915
409,36.40000000000021,dqn,28.64399999999992
410,45.90000000000032,dqn,29.393999999999924
411,22.40000000000006,dqn,29.67399999999993
412,34.600000000000186,dqn,29.35799999999992
413,9.099999999999984,dqn,29.281999999999922
414,22.900000000000066,dqn,29.66199999999992
415,4.599999999999996,dqn,29.49599999999992
416,18.70000000000002,dqn,29.61199999999992
417,11.29999999999998,dqn,29.38999999999992
418,23.20000000000007,dqn,29.495999999999928
419,12.899999999999974,dqn,29.49599999999992
420,23.500000000000075,dqn,29.607999999999926
421,50.40000000000037,dqn,29.507999999999925
422,46.10000000000032,dqn,29.891999999999925
423,6.499999999999993,dqn,29.367999999999924
424,23.20000000000007,dqn,29.573999999999923
425,12.899999999999974,dqn,29.573999999999927
426,45.90000000000032,dqn,28.733999999999945
427,18.900000000000023,dqn,27.73399999999994
428,68.90000000000022,dqn,28.66399999999994
429,37.400000000000226,dqn,28.773999999999948
430,12.899999999999974,dqn,28.38999999999994
431,10.599999999999982,dqn,28.063999999999943
432,37.60000000000023,dqn,28.737999999999943
433,3.8999999999999986,dqn,28.557999999999947
434,4.399999999999997,dqn,28.47799999999994
435,74.09999999999998,dqn,29.701999999999945
436,3.8999999999999986,dqn,29.04999999999994
437,43.40000000000028,dqn,29.735999999999944
438,36.40000000000021,dqn,29.971999999999948
439,3.8999999999999986,dqn,29.691999999999947
440,60.10000000000048,dqn,30.35599999999996
441,6.699999999999992,dqn,29.951999999999952
442,17.90000000000001,dqn,30.231999999999953
443,6.799999999999992,dqn,29.99799999999995
444,12.899999999999974,dqn,30.087999999999955
445,3.8999999999999986,dqn,30.045999999999953
446,5.999999999999995,dqn,29.80799999999995
447,9.199999999999983,dqn,29.53999999999995
448,6.499999999999993,dqn,29.411999999999953
449,3.9999999999999982,dqn,26.993999999999996
450,3.8999999999999986,dqn,25.873999999999988
451,68.90000000000022,dqn,26.80399999999999
452,3.8999999999999986,dqn,26.62399999999999
453,10.699999999999982,dqn,25.73999999999998
454,46.90000000000033,dqn,26.419999999999987
455,6.199999999999994,dqn,25.905999999999985
456,8.399999999999986,dqn,25.949999999999985
457,3.8999999999999986,dqn,22.410000000000082
458,23.500000000000075,dqn,22.342000000000084
459,9.399999999999983,dqn,21.802000000000074
460,3.8999999999999986,dqn,20.96200000000007
461,34.20000000000018,dqn,21.19800000000007
462,29.100000000000126,dqn,21.08800000000007
463,3.8999999999999986,dqn,20.984000000000073
464,3.8999999999999986,dqn,20.60400000000007
465,3.8999999999999986,dqn,20.590000000000074
466,3.8999999999999986,dqn,20.294000000000068
467,6.699999999999992,dqn,20.20200000000007
468,3.8999999999999986,dqn,19.81600000000007
469,4.1999999999999975,dqn,19.64200000000007
470,6.5999999999999925,dqn,19.304000000000066
471,13.499999999999972,dqn,18.56600000000006
472,4.1999999999999975,dqn,17.728000000000055
473,40.90000000000026,dqn,18.416000000000057
474,27.10000000000011,dqn,18.49400000000006
475,3.8999999999999986,dqn,18.31400000000006
476,36.40000000000021,dqn,18.12400000000006
477,12.899999999999974,dqn,18.004000000000058
478,37.10000000000022,dqn,17.36800000000006
479,60.600000000000485,dqn,17.83200000000006
480,9.299999999999983,dqn,17.760000000000062
481,8.399999999999986,dqn,17.71600000000006
482,36.40000000000021,dqn,17.69200000000006
483,12.899999999999974,dqn,17.87200000000006
484,3.8999999999999986,dqn,17.862000000000062
485,3.8999999999999986,dqn,16.458000000000062
486,23.000000000000068,dqn,16.840000000000064
487,4.099999999999998,dqn,16.05400000000006
488,3.8999999999999986,dqn,15.404000000000053
489,18.70000000000002,dqn,15.700000000000054
490,13.499999999999972,dqn,14.768000000000045
491,8.899999999999984,dqn,14.812000000000044
492,6.5999999999999925,dqn,14.586000000000045
493,36.40000000000021,dqn,15.178000000000049
494,9.199999999999983,dqn,15.104000000000049
495,23.400000000000073,dqn,15.494000000000051
496,15.09999999999997,dqn,15.67600000000005
497,6.499999999999993,dqn,15.622000000000048
498,8.599999999999985,dqn,15.66400000000005
499,6.499999999999993,dqn,15.714000000000048
500,57.100000000000435,dqn,16.77800000000006
501,46.90000000000033,dqn,16.33800000000006
502,27.60000000000012,dqn,16.812000000000065
503,3.8999999999999986,dqn,16.676000000000062
504,18.100000000000012,dqn,16.10000000000006
505,23.10000000000007,dqn,16.43800000000006
506,31.900000000000162,dqn,16.90800000000006
507,9.299999999999983,dqn,17.016000000000062
508,8.399999999999986,dqn,16.71400000000006
509,22.40000000000006,dqn,16.97400000000006
510,22.40000000000006,dqn,17.34400000000006
511,8.999999999999984,dqn,16.840000000000057
512,9.199999999999983,dqn,16.442000000000053
513,29.50000000000013,dqn,16.954000000000057
514,76.79999999999988,dqn,18.412000000000056
515,8.899999999999984,dqn,18.512000000000054
516,26.90000000000011,dqn,18.972000000000058
517,52.70000000000039,dqn,19.892000000000067
518,29.100000000000126,dqn,20.39600000000007
519,3.8999999999999986,dqn,20.390000000000068
520,3.8999999999999986,dqn,20.33600000000007
521,36.40000000000021,dqn,20.794000000000075
522,6.499999999999993,dqn,20.840000000000074
523,15.499999999999975,dqn,20.33200000000007
524,83.49999999999956,dqn,21.460000000000054
525,186.49999999999494,dqn,25.111999999999952
526,38.80000000000023,dqn,25.159999999999954
527,26.90000000000011,dqn,25.439999999999955
528,6.199999999999994,dqn,24.821999999999953
529,20.800000000000036,dqn,24.02599999999995
530,6.699999999999992,dqn,23.973999999999943
531,17.90000000000001,dqn,24.163999999999945
532,11.09999999999998,dqn,23.657999999999937
533,27.60000000000012,dqn,23.951999999999945
534,12.999999999999973,dqn,24.133999999999943
535,34.20000000000018,dqn,24.73999999999995
536,106.39999999999854,dqn,26.407999999999916
537,46.400000000000325,dqn,27.253999999999923
538,36.40000000000021,dqn,27.903999999999925
539,53.200000000000394,dqn,28.593999999999937
540,32.70000000000017,dqn,28.97799999999994
541,4.899999999999995,dqn,28.89799999999994
542,20.700000000000035,dqn,29.17999999999994
543,54.90000000000042,dqn,29.549999999999944
544,11.29999999999998,dqn,29.591999999999942
545,6.299999999999994,dqn,29.249999999999947
546,88.89999999999931,dqn,30.725999999999928
547,97.39999999999894,dqn,32.543999999999905
548,51.20000000000038,dqn,33.395999999999916
549,48.30000000000034,dqn,34.23199999999992
550,106.49999999999854,dqn,35.219999999999885
551,26.90000000000011,dqn,34.81999999999988
552,59.900000000000475,dqn,35.46599999999989
553,3.8999999999999986,dqn,35.46599999999989
554,12.899999999999974,dqn,35.36199999999989
555,36.40000000000021,dqn,35.627999999999886
556,60.600000000000485,dqn,36.2019999999999
557,38.90000000000023,dqn,36.793999999999905
558,102.29999999999872,dqn,38.671999999999876
559,22.40000000000006,dqn,38.671999999999876
560,48.800000000000345,dqn,39.19999999999988
561,13.89999999999997,dqn,39.29799999999988
562,20.700000000000035,dqn,39.527999999999885
563,20.800000000000036,dqn,39.35399999999988
564,64.40000000000042,dqn,39.10599999999989
565,20.700000000000035,dqn,39.34199999999989
566,190.39999999999478,dqn,42.61199999999979
567,51.600000000000385,dqn,42.58999999999979
568,8.399999999999986,dqn,42.17599999999979
569,68.90000000000022,dqn,43.475999999999786
570,67.20000000000032,dqn,44.7419999999998
571,6.499999999999993,dqn,44.143999999999785
572,13.199999999999973,dqn,44.277999999999786
573,73.89999999999999,dqn,45.445999999999785
574,22.200000000000056,dqn,44.2199999999998
575,17.90000000000001,dqn,40.8479999999999
576,81.29999999999968,dqn,41.697999999999894
577,17.90000000000001,dqn,41.517999999999894
578,4.799999999999995,dqn,41.48999999999988
579,3.8999999999999986,dqn,41.15199999999989
580,12.899999999999974,dqn,41.27599999999988
581,8.599999999999985,dqn,41.08999999999988
582,8.399999999999986,dqn,41.03599999999989
583,69.90000000000016,dqn,41.88199999999989
584,6.799999999999992,dqn,41.75799999999988
585,27.80000000000012,dqn,41.62999999999988
586,20.800000000000036,dqn,39.917999999999914
587,31.900000000000162,dqn,39.62799999999991
588,41.100000000000264,dqn,39.721999999999916
589,81.29999999999968,dqn,40.2839999999999
590,8.999999999999984,dqn,39.80999999999989
591,180.8999999999952,dqn,43.3299999999998
592,9.099999999999984,dqn,43.09799999999979
593,73.89999999999999,dqn,43.477999999999795
594,17.90000000000001,dqn,43.60999999999979
595,37.50000000000023,dqn,44.233999999999796
596,199.89999999999435,dqn,46.453999999999695
597,22.40000000000006,dqn,44.95399999999972
598,68.90000000000022,dqn,45.30799999999972
599,26.90000000000011,dqn,44.87999999999971
600,15.499999999999975,dqn,43.05999999999975
601,99.79999999999886,dqn,44.51799999999971
602,60.600000000000485,dqn,44.53199999999972
603,64.40000000000042,dqn,45.74199999999973
604,4.699999999999996,dqn,45.57799999999972
605,50.40000000000037,dqn,45.85799999999973
606,3.8999999999999986,dqn,44.72399999999973
607,13.099999999999973,dqn,44.207999999999714
608,40.90000000000026,dqn,42.979999999999734
609,101.89999999999874,dqn,44.569999999999716
610,34.80000000000019,dqn,44.28999999999971
611,27.80000000000012,dqn,44.567999999999714
612,96.89999999999897,dqn,46.0919999999997
613,83.59999999999955,dqn,47.347999999999686
614,68.90000000000022,dqn,47.43799999999968
615,40.90000000000026,dqn,47.841999999999686
616,46.10000000000032,dqn,44.9559999999998
617,79.29999999999974,dqn,45.509999999999785
618,31.900000000000162,dqn,45.97999999999979
619,31.900000000000162,dqn,45.23999999999979
620,45.90000000000032,dqn,44.81399999999979
621,8.399999999999986,dqn,44.85199999999979
622,130.29999999999745,dqn,47.19399999999973
623,41.900000000000276,dqn,46.55399999999973
624,9.299999999999983,dqn,46.29599999999974
625,36.40000000000021,dqn,46.66599999999974
626,258.6999999999925,dqn,50.213999999999594
627,0.3000000000000016,dqn,49.8619999999996
628,3.8999999999999986,dqn,49.8439999999996
629,246.39999999999227,dqn,54.69399999999944
630,0.3000000000000016,dqn,54.441999999999446
631,32.30000000000017,dqn,54.91599999999945
