Episode,Reward
0,-393.6790477054135
1,-256.9396807602344
2,-204.1927961540742
3,-372.725809698766
4,-80.8005586667957
5,-538.0119156710548
6,-197.06863412636753
7,-420.96679481938173
8,-146.23518677411536
9,-439.67520028664933
10,-38.794916702817964
11,-299.8604408615113
12,-337.93705019312324
13,-520.1040130748042
14,-507.05166822056793
15,-279.8684207838037
16,-211.81275645360498
17,-149.46865322756483
18,-142.3135840164517
19,-5.625485636394259
20,112.09255670817409
21,-96.48596687308081
22,-70.94309283291636
23,-95.96142141079763
24,-95.66025835452473
25,-29.53928056580628
26,-29.42710240780893
27,-179.60434576643442
28,-193.69570861383113
29,-63.73952386884646
30,-85.57865938827007
31,-223.74925134463047
32,-0.4863683969841759
33,-220.08670371108514
34,-171.12774379347053
35,-197.19789733672926
36,-53.74243824066653
37,-218.03875539323369
38,247.16794751831065
39,-290.00882243464116
40,-60.14666262823307
41,-177.4623622459078
42,-213.55230446823612
43,-30.65653515295861
44,-212.50427613349694
45,-209.53780195344325
46,-78.78471695659107
47,-23.527293693104994
48,-173.69151676874134
49,-207.8515103949846
50,231.39374595520385
51,-89.79065317545609
52,-201.8137869039537
53,-43.74198018350068
54,-24.459299518059666
55,-82.20307764828037
56,-18.104045204014426
57,-115.25265306686497
58,-131.52620942266208
59,-107.10148306165911
60,-330.64651101413483
61,-84.52531331590453
62,-1.7184588207582578
63,-106.090585990953
64,-167.7251624114102
65,-99.06083362277525
66,-228.080800592763
67,-84.69788882097978
68,-103.52408580236684
69,-168.324174228325
70,-341.67737528792657
71,-177.97709184941988
72,-332.0447687661451
73,-331.9040107218685
74,-91.41868413199693
75,-58.14483324595176
76,-72.85112273777301
77,-93.805778408868
78,-125.32476270225372
79,-101.076026692925
80,-138.710407216809
81,-97.19664784641351
82,-274.28780176740713
83,-156.68650860466136
84,-104.06976285430422
85,-90.32397547378568
86,-91.38625736346452
87,-155.03730365483932
88,-136.6146607922361
89,-138.62109736248888
90,-42.68494926895646
91,-91.24514316275064
92,-89.12580855321201
93,-104.83659841619473
94,-108.46237618794152
95,-79.78405436818196
96,-119.80708686649
97,-126.48434201935049
98,-134.0119729361154
99,-133.08375225002715
100,-139.3835395892133
101,-71.41291318646783
102,-118.0937096135473
103,-101.83486710976354
104,-148.19770990545797
105,-3.658116293656292
106,-83.17656207386722
107,204.22418923981652
108,-115.83681279914099
109,-140.93070600153018
110,-156.6803049265664
111,-124.52722001487068
112,-101.16078363581012
113,-80.18790350265876
114,-67.00880165983358
115,-104.60480972028769
116,-84.80129384326011
117,-22.87625773964868
118,-87.00089404634345
119,-106.48800174934328
120,-67.74967496210283
121,-142.16620549930371
122,-119.92763450213312
123,-96.948918469879
124,-129.711204438002
125,-14.503762167953042
126,-282.87946519135244
127,-105.753611467545
128,-28.33436161339459
129,-138.373822295669
130,-107.4341207504941
131,-91.69637088099266
132,-107.03014307974631
133,-73.5004937471215
134,-63.08387443138963
135,-132.28160383449128
136,-102.62249249199499
137,-133.043715726248
138,-40.875976519210425
139,-111.32860501977748
140,-110.41915391010089
141,175.22214830774624
142,-83.79080729971425
143,-20.863775841025745
144,-79.52532678765135
145,-80.53833811738727
146,-74.71266819167931
147,-78.64296089085566
148,-57.60459594349561
149,-118.21222860542422
150,-76.67100381059771
151,-80.38883398224583
152,-49.51667621373585
153,-42.75169398467372
154,-71.04028423764919
155,-23.76553846150419
156,-70.91940841984358
157,-69.94701267330021
158,-88.58552480814082
159,-82.11454552127717
160,-79.1819961706966
161,-125.98844868717515
162,-102.42038698802902
163,-69.65987457035327
164,-121.78524768718093
165,-52.544393543220735
166,-19.83724857350203
167,-19.97474106000222
168,-40.062968128112445
169,-61.39949014074769
170,-40.21912167732813
171,-66.69885701573016
172,-71.29028046753298
173,-64.02220813999902
174,3.304015208900838
175,-69.21943760756238
176,-25.21829952775748
177,-26.255979214505608
178,17.04673353391374
179,-25.88517102824071
180,-64.7993975099549
181,-58.95977680325289
182,-11.317775081234359
183,-104.8243991685476
184,-25.083320392973604
185,-78.16534170184993
186,-165.17979192105065
187,30.466950293099927
188,-168.71135113596455
189,-73.51044016596809
190,-106.84935873622935
191,54.68378712704643
192,7.895821284160806
193,32.85745572775915
194,-92.30359965921895
195,-42.192780112434875
196,-31.535798870632128
197,-8.080630417762015
198,57.59724176281816
199,-43.06659917222365
200,-27.269322904747163
201,-16.27650853708685
202,11.522213603226627
203,-70.79079643332108
204,55.71321948250976
205,72.6126968742115
206,-78.31705272465584
207,186.44324238245974
208,-73.06178347651102
209,-16.128222101689776
210,6.292071378838848
211,25.70596842277503
212,-45.18195243651975
213,-0.8766572263550643
214,-44.510697018630864
215,13.898053423900837
216,38.49874959544524
217,-266.3338583391181
218,117.54520211501881
219,-22.99017266174695
220,-26.916278475075018
221,-24.324950117347466
222,-75.13324302106304
223,1.404736677635591
224,167.99890671131362
225,-35.81700614556052
226,-3.057971743337646
227,-34.92838900148867
228,44.58085001989217
229,191.90529910568006
230,55.87258450798148
231,6.12943007342558
232,31.65409904589537
233,271.99369273752285
234,20.53358142983842
235,-13.304910165623312
236,-19.65999683792466
237,-9.647263991045833
238,46.52017201494929
239,-165.53954450917354
240,210.4634536106767
241,-87.93155977935946
242,-4.867419214216235
243,11.638332873304083
244,-45.60855864082444
245,-5.370551903864012
246,-169.8150116267286
247,-0.21357130625123721
248,-154.307275316627
249,1.910874295637072
250,-252.94885985268039
251,-197.02841618140923
252,-31.697109717868894
253,-22.743971105701668
254,-29.07468150182718
255,-29.820552196478815
256,-21.997319567078375
257,-38.982059358981324
258,-8.257798623422694
259,-66.64879010234591
260,-90.76324595241337
261,-41.336556319257475
262,-96.82591584839768
263,-16.397159242730517
264,-126.75997901429061
265,21.71154534194541
266,2.5677689869132836
267,-27.331363362325842
268,-32.75439620178345
269,-22.205108113382213
270,-213.18354809732273
271,16.357064863600407
272,-58.04936206706726
273,-40.549347130581495
274,-65.90726925898534
275,-29.484577542820976
276,-28.0987240457967
277,-20.622756515200702
278,-61.61971448156399
279,-59.74324850376531
280,185.50079339862816
281,-32.99924362351269
282,-27.0190905618479
283,-35.79351952891154
284,-45.13574560619912
285,-8.77554540107171
286,-19.604122048969124
287,-45.909925564436634
288,-73.3799789114901
289,-7.9382524677875494
290,31.873355550279086
291,-56.36376825640565
292,54.631709940345985
293,-21.742251250884276
294,-37.77288786465283
295,6.961150115722364
296,47.59940427426412
297,-16.622970268254736
298,19.21486378867263
299,78.62904610653902
300,-35.60137294127498
301,-39.498735885570426
302,-12.872852164883664
303,-27.192954662078936
304,-189.87478091146963
305,-49.49615639395391
306,-9.349742129759735
307,-35.335936859115925
308,-10.176631320184462
309,15.462495140408095
310,-44.66446634912064
311,-18.444585231557696
312,50.65256243274761
313,230.95803891027145
314,-76.0212362109983
315,-131.05630999613334
316,-18.051952498128934
317,-36.201997045625305
318,-30.758997803425682
319,209.08425787628744
320,-22.432268150362457
321,-55.414430980719686
322,15.320848412419544
323,97.18485795386434
324,178.49384374361307
325,-39.1075185509778
326,-46.654938909371225
327,160.25969306708168
328,30.247772342570773
329,-219.48115611600258
330,246.16036264532005
331,216.3615382207945
332,168.1813515062891
333,227.54296072531452
334,174.76636609494557
335,193.42479505753306
336,206.0940357747309
337,209.10442601694558
338,189.34782784059473
339,193.783529596648
340,174.11878370341157
341,208.98530547656003
342,255.78303445670664
343,239.1032955193735
344,3.981670388585229
345,198.9589889468354
346,135.12345620072676
347,-219.11505493573864
348,195.90480518296974
349,215.57130985509787
350,269.3495620430722
351,228.87463461476602
352,201.83917289753956
353,266.5766131754636
354,211.5495992842621
355,222.1052185429154
356,226.70477245542745
357,237.42448116306582
358,270.43845954830505
359,-210.1858858846556
360,-252.5190326226158
361,-163.49392558512417
362,-80.04688686575372
363,204.35619615727003
364,261.55806121995704
365,-27.090231592941578
366,208.8619930002501
367,248.71112500283732
368,227.99694531984966
369,234.76228886537126
370,245.17766605540396
371,212.72886216779398
372,242.5690146744105
373,278.64153277049473
374,-11.236654006303809
375,-178.05179875150782
376,-16.182067425723517
377,254.4904399958877
378,-32.98821188186746
379,-42.74964034862995
380,-220.51297308583133
381,232.13117677136324
382,254.29053229836384
383,241.05430352116875
384,-112.99559103166266
385,-105.62416243289239
386,-16.628920842936694
387,221.23115110687746
388,-187.32046614351185
389,207.18260680911936
390,206.56154224695786
391,-166.97079065019054
392,243.21107334627644
393,259.34483913448446
394,270.33156547025453
395,260.7668481580542
396,-206.72571675086837
397,-209.37296019791808
398,-176.73059169623184
399,-219.36081925843357
400,-205.14711364624202
401,-216.5216549765392
402,220.73032575827708
403,255.3789948404985
404,-249.92617777441177
405,-226.68612453223008
406,264.71916192550265
407,-321.10739609188926
408,176.08786760524117
409,241.2799140956239
410,232.39198078431372
411,-196.58232007175155
412,-205.2136288597705
413,-236.87122980583263
414,271.6319467430468
415,-229.22665814328542
416,28.955781005175652
417,-170.2021271655851
418,-180.83498353196208
419,169.9973370294141
420,-218.75062687230215
421,241.7027322796556
422,290.52179862396576
423,-50.976739953320674
424,-58.38850907241536
425,249.32421547175215
426,268.81897585760555
427,-217.7012070239584
428,-138.4967936131024
429,-157.5935771528235
430,29.847230114071863
431,247.65014961158798
432,276.9282012254009
433,-237.60051191124228
434,280.36806339646887
435,19.250378782725335
436,282.0635544833706
437,259.7065011459031
438,-15.470052812577762
439,262.79115903979493
440,33.45849550052222
441,-116.21157761623878
442,-228.23943213557357
443,296.20812189785784
444,-173.43771959240655
445,244.83013479157117
446,225.09608624038796
447,210.03954380656603
448,260.55936903441216
449,281.9200221266733
450,264.3272983058811
451,212.23849792858368
452,-72.02448613223888
453,256.2089787207932
454,246.9073471131707
455,272.1246630634651
456,262.30521553275116
457,-5.884762589017072
458,256.5637617700993
459,271.73125625062283
460,213.17145674035334
461,259.55801511903366
462,263.1750594575734
463,238.51583524557907
464,-232.47923629716954
465,227.5940912538358
466,239.11562569081903
467,254.39473071214417
468,226.86691954537073
469,250.62952144533654
470,217.09099416301208
471,-49.82790793633096
472,283.08574111454317
473,271.9920334336406
474,46.40775807049857
475,-30.5061340178717
476,239.85028126265453
477,255.9802620699432
478,251.15115007796635
479,-87.75048928092603
480,290.90975528090706
481,270.62455067723783
482,212.3787205280932
483,244.48328629950024
484,237.48924846354333
485,6.038783941303734
486,-7.843296108864365
487,-169.9249336251326
488,44.10880874697489
489,-22.834432318479912
490,267.9218115923361
491,231.54669521447624
492,221.7457368103082
493,-30.15494022117778
494,250.0934431244916
495,275.58570809198
496,-11.33026662467097
497,209.94358170312768
498,-178.32723366321255
499,243.71568342386647
500,245.52676559662487
501,255.6488336383972
502,282.2203578598809
503,235.26665256445673
504,251.1592512959131
505,11.480803515818366
506,191.25575422702303
507,-23.741902876211157
508,220.067141394094
509,-30.196138345254752
510,264.18547756845663
511,254.21294953945957
512,-69.42839883906011
513,34.337169414232875
514,194.2471549948283
515,231.20116213965736
516,228.78467343683226
517,-74.37667510038953
518,285.1034110569318
519,-3.257575729419159
520,-31.764459166771417
521,-33.61456058656883
522,269.3308895848673
523,-19.307574105563162
524,252.78279284987946
525,184.0702001351072
526,-103.00157263526685
527,-60.005095078601066
528,257.23515371722704
529,-50.01412783821266
530,30.698098339893477
531,288.3028804049501
532,-131.81504383878723
533,-135.52993721604633
534,251.81487283728774
535,277.61283786609454
536,238.0035204018909
537,253.6724673099664
538,236.0673880131488
539,234.7751260397495
540,224.08292230502354
541,273.0459224349439
542,259.3165776746572
543,277.9088899885812
544,280.7697213514906
545,224.52697739803807
546,180.67874758690965
547,159.38354704794023
548,166.7864084750234
549,140.2535900275231
550,247.8456242121533
551,6.619324160713589
552,207.00860749154555
553,239.07055203941272
554,285.9657379268374
555,267.2124023700605
556,251.6521394034346
557,269.3014032896517
558,273.2953946305138
559,236.12962622912238
560,220.61535629044255
561,292.3206716153284
562,259.3541607608911
563,-189.07211284037834
564,-196.66772816432004
565,246.16387911475096
566,223.06881558842375
567,243.11414103252733
568,139.9093926520471
569,245.66620245967397
570,-234.90006416379035
571,-164.47932827586865
572,-213.23884313958226
573,321.0037145696692
574,225.0705219663252
575,-10.38457447277186
576,262.7242275912871
577,261.70709306368894
578,274.4402595576838
579,248.8051459611046
580,224.23224280732225
581,217.1248571853053
582,211.09155202916094
583,251.16102660709504
584,212.0929922608932
585,6.561767555385288
586,-49.38416956172814
587,235.27488961116148
588,256.71885937141633
589,269.75047541398726
590,262.8221592150702
591,208.36149572941935
592,219.11544916295742
593,170.84834971546613
594,267.8345646689338
595,270.5213574236225
596,250.4768528936536
597,222.05236305607184
598,247.2933069412937
599,225.63343043366655
600,8.113148796651004
